Sr.No,url,Painting name,Artist Name,Height,Width,Location,Artist_Region,Views,Favorites,Painting_PopularityIndex,Price,Subject,Medium,Number of mediums,Pri12y medium,Published date,Size,Month,Day,Year,Date uploaded,Age of painting as on 8-Apr,Artist_artworks,Artist_followers,Artist_popularityIndex,Material,Number_materials,Pri12y_materials,Style,Number_styles,Pri12y_style
1,https://www.saatchiart.com/art/Painting-Cafe-Jardin/867774/3537836/view,Cafe Jardin Painting by Shellie Garber,Shellie Garber,24,18,United States,North America,61,5,0.082,310,Floral ,Acrylic ,1,Acrylic ,Mon Apr 10 20:00:00 EDT 2017,432,4,10,2017,42835,0,136,94,0.04,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
2,https://www.saatchiart.com/art/Painting-Rose-Trellis/867774/3507979/view,Rose Trellis Painting by Shellie Garber,Shellie Garber,14,11,United States,North America,117,9,0.077,190,Abstract ,Acrylic ,1,Acrylic ,Sun 12 26 20:00:00 EDT 2017,154,12,26,2017,42820,13,136,94,0.04,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
3,https://www.saatchiart.com/art/Painting-Deck-Chairs-Series-No7/910/3492717/view,Deck Chairs Series No7 Painting by Renata Fernandez,Renata Fernandez,15.7,12.6,United Kingdom,Europe,89,13,0.146,2710,Landscape ,Oil ,1,Oil ,Sun Feb 19 19:00:00 EST 2017,197.82,2,19,2017,42785,48,52,173,0.07,"Canvas, Cardboard ",2,Canvas,"Figurative, Fine Art, Realism ",3,Figurative
4,https://www.saatchiart.com/art/Painting-At-the-Beach/85770/1347630/view,At the Beach,Dan Adams,8,10,United States,North America,0,0,0,1140,Beach,Oil,1,Oil,Sat Jan 5 19:00:00 EST 2008,80,1,14,2017,42749,84,91,224,0.09,Canvas ,1,Canvas ,"Expressionism, Figurative, Fine Art ",3,Expressionism
5,https://www.saatchiart.com/art/Painting-not-human-rave/420360/2582039/view,not human... rave,yossi kotler,47.2,31.5,Israel,Asia,0,0,0,1590,Abstract,"Acrylic,Digital,Ink,Paint",4,Acrylic,Wed Dec 31 19:00:00 EST 2014,1486.8,12,31,2016,42735,98,432,417,0.17,Canvas ,1,Canvas ,"Abstract Expressionism, Conceptual, Figurative, Fine Art, Portraiture ",5,Abstract Expressionism
6,https://www.saatchiart.com/art/Painting-The-acrobat/854106/2938056/view,The acrobat,Nathalie Gribinski,36,36,France,Europe,0,0,0,1390,Abstract,Acrylic,1,Acrylic,Fri Apr 8 20:00:00 EDT 2016,1296,12,31,2016,42735,98,495,25,0.01,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern ",3,Abstract
7,https://www.saatchiart.com/art/Painting-Fashionatura-I/913467/3465744/view,Fashionatura I,12it Geraldine Bostad,40.9,33.1,Norway,Europe,140,5,0.036,4870,Abstract,Acrylic,1,Acrylic,Sat Dec 31 19:00:00 EST 2016,1353.79,12,31,2016,42735,98,54,112,0.05,Canvas ,1,Canvas ,"Abstract, Fine Art ",2,Abstract
8,https://www.saatchiart.com/art/Painting-no-title/698777/2227928/view,no title,12ta Wasilewska-Fragnowska,47.2,63,Poland,Europe,250,15,0.06,2110,Abstract,Acrylic,1,Acrylic,Tue Dec 31 19:00:00 EST 2013,2973.6,12,31,2016,42735,98,30,51,0.02,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Expressionism, Fine Art ",4,Abstract
9,https://www.saatchiart.com/art/Painting-Prepared-Mind-103/58313/2422730/view,Prepared Mind 103,12k Fearn,5.8,9.5,United Kingdom,Europe,0,0,0,240,Abstract,"Acrylic,Oil",2,Acrylic,Wed Apr 1 20:00:00 EDT 2015,55.1,12,31,2016,42735,98,1613,255,0.1,"Cardboard, Other ",2,Cardboard,"Abstract, Abstract Expressionism, Fine Art ",3,Abstract
10,https://www.saatchiart.com/art/Painting-design-6-43-Night-Owl-diptych/798571/3458902/view,"design 6, 43 Night Owl diptych",Ron Halfant,30,44,United States,North America,0,0,0,1038,Abstract,Acrylic,1,Acrylic,Sat Dec 31 19:00:00 EST 2016,1320,12,31,2016,42735,98,110,57,0.02,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Impressionism ",5,Abstract
11,https://www.saatchiart.com/art/Painting-Excitation/272983/3466865/view,Excitation,Sally Trace,30,30,United States,North America,38,2,0.053,700,Abstract,"Acrylic,12ble,Pastel,Pencil,Gesso",5,Acrylic,Thu Dec 31 19:00:00 EST 2015,900,12,31,2016,42735,98,1,1,0,Canvas ,1,Canvas ,"Abstract Expressionism, Abstract, Expressionism, Fine Art, Modern ",5,Abstract Expressionism
12,https://www.saatchiart.com/art/Painting-Out-of-the-Fire/56241/3121013/view,Out of the Fire,Jill English,50,40,United States,North America,0,0,0,2945,Abstract,Acrylic,1,Acrylic,Thu Dec 31 19:00:00 EST 2015,2000,12,31,2016,42735,98,83,36,0.01,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern, Abstract Expressionism ",4,Abstract
13,https://www.saatchiart.com/art/Painting-Woman-in-the-Bath/787418/2957516/view,Woman in the Bath,ati sedgwick,39,34,United States,North America,752,72,0.096,3710,Abstract,"Acrylic,Gesso,Oil",3,Acrylic,Fri Dec 31 19:00:00 EST 2010,1326,12,31,2016,42735,98,96,378,0.16,Canvas ,1,Canvas ,"Abstract, Figurative, Fine Art, Modern, portrait ",5,Abstract
14,https://www.saatchiart.com/art/Painting-The-Persian-Dream/67672/2614545/view,The Persian Dream,Stephanie Dalton,12,12,United States,North America,321,31,0.097,2390,Abstract,Oil,1,Oil,Mon 12 2 19:00:00 EST 2015,144,12,31,2016,42735,98,14,65,0.03,"Other, Paper, Wood ",3,Other,"Abstract, Fine Art, Minimalism ",3,Abstract
15,https://www.saatchiart.com/art/Painting-Consciousness/300713/2490838/view,Consciousness,Caitlin G McCollom,20,26,United States,North America,570,20,0.035,815,Abstract,"Ink,Acrylic",2,Ink,Wed Dec 31 19:00:00 EST 2014,520,12,31,2016,42735,98,89,52,0.02,"Paper, Plastic ",2,Paper,"Abstract, Abstract Expressionism, Conceptual, Expressionism, Fine Art ",5,Abstract
16,https://www.saatchiart.com/art/Painting-Gogo-No-10/296527/2876045/view,"Gogo, No.10",campbell laird,50,40,United States,North America,1192,22,0.018,5005,Abstract,Ink,1,Ink,Thu Dec 31 19:00:00 EST 2015,2000,12,31,2016,42735,98,60,127,0.05,"Paper, Wood, Other ",3,Paper,"Abstract, Conceptual, Fine Art, Minimalism, Modern ",5,Abstract
17,https://www.saatchiart.com/art/Painting-la-vieja-y-el-peque-o-the-old-lady-and-the-young-elefant/765254/2921919/view,la vieja y el peque�o / the old lady and the young elefant,julilith seguin,39.4,31.9,Spain,Europe,0,0,0,690,Animal,Acrylic,1,Acrylic,Thu Dec 31 19:00:00 EST 2015,1256.86,12,31,2016,42735,98,37,25,0.01,Canvas ,1,Canvas ,"Fine Art, Figurative, Illustration, Minimalism, Modern ",5,Fine Art
18,https://www.saatchiart.com/art/Painting-Whity/680537/3441007/view,Whity,Endre Penov�c,11,15,Serbia,Europe,0,0,0,680,Cats,Ink,1,Ink,Sat Dec 31 19:00:00 EST 2016,165,12,31,2016,42735,98,88,894,0.37,Paper ,1,Paper ,"Minimalism, Figurative, Fine Art, Illustration, Documentary ",5,Minimalism
19,https://www.saatchiart.com/art/Painting-Make-me-laugh/413649/2872498/view,Make me laugh,Chantal van Houten,19.7,15.7,Netherlands,Europe,415,8,0.019,560,Culture,Acrylic,1,Acrylic,Thu Dec 31 19:00:00 EST 2015,309.29,12,31,2016,42735,98,102,209,0.09,Paper ,1,Paper ,"Expressionism, Fine Art, Pop Art ",3,Expressionism
20,https://www.saatchiart.com/art/Painting-Spring-sentiment-al/387596/2112343/view,Spring sentiment(al),Agnes Szikra,23.6,19.7,Hungary,Europe,1353,36,0.027,2040,Floral,Oil,1,Oil,Thu 12 27 20:00:00 EDT 2014,464.92,12,31,2016,42735,98,60,187,0.08,"Canvas, Wood ",2,Canvas,"Fine Art, Realism ",2,Fine Art
21,https://www.saatchiart.com/art/Painting-Spanish-Bluebells-in-a-Vase/294598/3035725/view,Spanish Bluebells in a Vase,Alex Jabore,20,14,United Kingdom,Europe,266,14,0.053,475,Floral,Oil,1,Oil,Thu Dec 31 19:00:00 EST 2015,280,12,31,2016,42735,98,31,17,0.01,Canvas ,1,Canvas ,"Fine Art, Impressionism, Realism, Figurative ",4,Fine Art
23,https://www.saatchiart.com/art/Painting-Tower-of-Peaceful-Meditation/757681/3071483/view,Tower of Peaceful Meditation,vivien collens,48,48,United States,North America,127,8,0.063,7700,Geometric,Acrylic,1,Acrylic,Wed Dec 31 19:00:00 EST 2014,2304,12,31,2016,42735,98,5,0,0,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern ",3,Abstract
24,https://www.saatchiart.com/art/Painting-Scenery/718875/2085325/view,Scenery,Heekyoung Jeon,35.8,91.3,South Korea,Asia,1048,35,0.033,11000,Landscape,Acrylic,1,Acrylic,Sat Aug 28 20:00:00 EDT 2010,3268.54,12,31,2016,42735,98,11,6,0,"Canvas, Other ",2,Canvas,"Fine Art, Abstract, Abstract Expressionism ",3,Fine Art
25,https://www.saatchiart.com/art/Painting-Phantasam/56334/3294132/view,Phantasam,David Snider,31.5,31.5,Germany,Europe,0,0,0,3127,Landscape,Oil,1,Oil,Thu Dec 31 19:00:00 EST 2015,992.25,12,31,2016,42735,98,348,112,0.05,Canvas ,1,Canvas ,"Fine Art, Impressionism ",2,Fine Art
26,https://www.saatchiart.com/art/Painting-HellsCanyon-A-place-in-the-sun/413566/2536799/view,HellsCanyon - A place in the sun,Lori Latham,10,30,United States,North America,350,16,0.046,880,Landscape,Acrylic,1,Acrylic,Wed May 28 20:00:00 EDT 2014,300,12,31,2016,42735,98,43,46,0.02,Canvas ,1,Canvas ,"Abstract, Fine Art, Modern ",3,Abstract
27,https://www.saatchiart.com/art/Painting-Pearls/733440/3141547/view,Pearls.,Z E D,39.4,27.6,United States,North America,0,0,0,3850,Love,Oil,1,Oil,Thu Dec 31 19:00:00 EST 2015,1087.44,12,31,2016,42735,98,260,156,0.06,Canvas ,1,Canvas ,"Fine Art, Figurative, Surrealism, Conceptual ",4,Fine Art
28,https://www.saatchiart.com/art/Painting-On-the-Defensive/339671/2203675/view,On the Defensive,Junsoo Kim,51,51,South Korea,Asia,1501,30,0.02,5710,Men,Oil,1,Oil,Tue Sep 9 20:00:00 EDT 2014,2601,12,31,2016,42735,98,26,41,0.02,Canvas ,1,Canvas ,"Abstract Expressionism, Abstract, Expressionism, Figurative, Fine Art ",5,Abstract Expressionism
29,https://www.saatchiart.com/art/Painting-POUR-QU-ENFIN-JE-TE-LISE/664392/2911397/view,POUR QUENFIN JE TE LISE,jean-humbert savoldelli,31.5,31.5,France,Europe,0,0,0,1490,Nature,"Acrylic,COLLAGE",2,Acrylic,Sun Apr 3 20:00:00 EDT 2016,992.25,12,31,2016,42735,98,237,235,0.1,Canvas ,1,Canvas ,"Abstract Expressionism, Abstract, Fine Art ",3,Abstract Expressionism
30,https://www.saatchiart.com/art/Painting-Artificial-Graces/749889/3384586/view,Artificial Graces,Gagyi Botond,86.6,78.7,Romania,Europe,281,15,0.053,6200,Nude,"Oil,Acrylic",2,Oil,Thu Dec 31 19:00:00 EST 2015,6815.42,12,31,2016,42735,98,81,296,0.12,Canvas ,1,Canvas ,"Abstract Expressionism, Figurative, Realism, Modern, Fine Art ",5,Abstract Expressionism
31,https://www.saatchiart.com/art/Painting-SL-I-2/326888/3042113/view,SL-I 2,OSCAR ALVAREZ,12,17.5,Spain,Europe,0,0,0,750,Portrait,Acrylic,1,Acrylic,Thu Dec 31 19:00:00 EST 2015,210,12,31,2016,42735,98,256,569,0.23,Paper ,1,Paper ,"Figurative, Fine Art, Impressionism, Portraiture ",4,Figurative
32,https://www.saatchiart.com/art/Painting-Comforting/881571/3231495/view,Comforting,Melissa 12quardt,36,36,United States,North America,193,17,0.088,1270,Seascape,Acrylic,1,Acrylic,Thu Dec 31 19:00:00 EST 2015,1296,12,31,2016,42735,98,25,19,0.01,Canvas ,1,Canvas ,"Abstract, Conceptual, Fine Art, Modern, Minimalism ",5,Abstract
33,https://www.saatchiart.com/art/Painting-Come/30953/2162066/view,Come,Henny Acloque,47.2,70.9,United Kingdom,Europe,629,23,0.037,21000,Transportation,Oil,1,Oil,Mon Dec 31 19:00:00 EST 2012,3346.48,12,31,2016,42735,98,17,49,0.02,Wood ,1,Wood ,Fine Art ,1,Fine Art 
34,https://www.saatchiart.com/art/Painting-51-16/849829/3472231/view,51.16,Elio Rosolino Cassara,55.1,35.4,Italy,Europe,0,0,0,5060,Water,Oil,1,Oil,Thu Dec 31 19:00:00 EST 2015,1950.54,12,31,2016,42735,98,44,77,0.03,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Modern, Fine Art, Conceptual ",5,Abstract
35,https://www.saatchiart.com/art/Painting-Une-femme-au-printemps-A-woman-in-the-Spring/190470/2118792/view,Une femme au printemps. A woman in the Spring.,Monica Forrer,23.6,19.7,Switzerland,Europe,0,0,0,1740,Women,"Acrylic,Oil",2,Acrylic,Thu May 9 20:00:00 EDT 2013,464.92,12,31,2016,42735,98,108,167,0.07,Canvas ,1,Canvas ,"Abstract Expressionism, Figurative, Modern, Fine Art ",4,Abstract Expressionism
36,https://www.saatchiart.com/art/Painting-COMPOSITION-N31-2/723599/3421003/view,COMPOSITION N31.2 Painting by Mila Morton,Mila Morton,29.9,39.8,Hong Kong,Asia,53,4,0.075,1990,Abstract ,"Oil, Ink ",2,Oil,Sat Dec 31 19:00:00 EST 2016,1190.02,12,31,2016,42735,98,45,13,0.01,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Conceptual, Fine Art, Minimalism ",5,Abstract
37,https://www.saatchiart.com/art/Painting-COMPOSITION-33-2/723599/3494557/view,COMPOSITION 33.2 Painting by Mila Morton,Mila Morton,14.2,18.1,Hong Kong,Asia,32,4,0.125,880,Abstract ,"Oil, Ink ",2,Oil,Sat Dec 31 19:00:00 EST 2016,257.02,12,31,2016,42735,98,45,13,0.01,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Conceptual, Minimalism, Fine Art ",5,Abstract
38,https://www.saatchiart.com/art/Painting-COMPOSITION-N1-5/723599/3449212/view,COMPOSITION N1.5 Painting by Mila Morton,Mila Morton,18.1,14.2,Hong Kong,Asia,59,6,0.102,880,Abstract ,"Oil, Ink ",2,Oil,Sat Dec 31 19:00:00 EST 2016,257.02,12,31,2016,42735,98,45,13,0.01,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Conceptual, Fine Art, Minimalism ",5,Abstract
39,https://www.saatchiart.com/art/Painting-COMPOSITION-N1-2/723599/3431343/view,COMPOSITION N1.2 Painting by Mila Morton,Mila Morton,18.1,14.2,Hong Kong,Asia,78,4,0.051,880,Abstract ,"Oil, Ink ",2,Oil,Sat Dec 31 19:00:00 EST 2016,257.02,12,31,2016,42735,98,45,13,0.01,Paper ,1,Paper ,"Abstract, Abstract Expressionism, Conceptual, Fine Art, Expressionism ",5,Abstract
40,https://www.saatchiart.com/art/Painting-Fun-and-Joy/929161/3459908/view,Fun and Joy Painting by Dalit 12om,Dalit 12om,47.3,70.9,Israel,Asia,49,4,0.082,6050,People ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,3353.57,12,31,2016,42735,98,9,3,0,Canvas ,1,Canvas ,"Fine Art, Modern, Pop Art, Portraiture, Figurative ",5,Fine Art
41,https://www.saatchiart.com/art/Painting-The-last-supper-contemporary/805291/3405716/view,The last supper contemporary Painting by Tomoya N,Tomoya N,44.1,63.8,Japan,Asia,209,6,0.029,12000,Pop Culture/Celebrity ,"Acrylic, Oil, Spray Paint ",3,Acrylic,Sat Dec 31 19:00:00 EST 2016,2813.58,12,31,2016,42735,98,173,136,0.06,Canvas ,1,Canvas ,"Figurative, Fine Art, Modern, Pop Art, Street Art ",5,Figurative
42,https://www.saatchiart.com/art/Painting-12k/663730/3435912/view,12k Painting by asami ikenishi,asami ikenishi,9.8,7.9,Japan,Asia,76,4,0.053,345,Abstract ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,77.42,12,31,2016,42735,98,56,12,0,Canvas ,1,Canvas ,"Fine Art, Abstract, Conceptual, Abstract Expressionism, Pop Art ",5,Fine Art
43,https://www.saatchiart.com/art/Painting-Serendipity-No-0107/416833/3355629/view,Serendipity No.0107 Painting by Taeil Kim,Taeil Kim,24,19.6,South Korea,Asia,3032,66,0.022,2750,Nude ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,470.4,12,31,2016,42735,98,57,612,0.25,Canvas ,1,Canvas ,"Abstract Expressionism, Conceptual, Figurative, Fine Art ",4,Abstract Expressionism
44,https://www.saatchiart.com/art/Painting-Glass-bottle-story-12/663559/3441825/view,Glass bottle story 12 Painting by Bach Nguyen,Bach Nguyen,47.2,47.2,Vietnam,Asia,101,2,0.02,9100,Still Life ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,2227.84,12,31,2016,42735,98,177,139,0.06,Canvas ,1,Canvas ,"Art Deco, Fine Art ",2,Art Deco
45,https://www.saatchiart.com/art/Painting-Still-Life-With-fruit-red/668015/3503709/view,Still Life With fruit red Painting by khanh the bui,khanh the bui,29.6,29.6,Vietnam,Asia,64,2,0.031,1190,Still Life ,"Acrylic, Oil, Paint, Silverpoint ",4,Acrylic,Sat Dec 31 19:00:00 EST 2016,876.16,12,31,2016,42735,98,92,49,0.02,Canvas ,1,Canvas ,"Fine Art, Art Deco, Modern ",3,Fine Art
46,https://www.saatchiart.com/art/Painting-Look-what/663559/3532207/view,Look what? Painting by Bach Nguyen,Bach Nguyen,43.3,39.4,Vietnam,Asia,40,4,0.1,5410,Nude ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,1706.02,12,31,2016,42735,98,177,139,0.06,Canvas ,1,Canvas ,Fine Art ,1,Fine Art 
47,https://www.saatchiart.com/art/Painting-Mojave-National-Preserve-Abstract-N-1772/91068/3346437/view,Mojave National Preserve [Abstract N� 1772] Painting by Koen Lybaert,Koen Lybaert,35.4,35.4,Belgium,Europe,529,5,0.009,3080,Nature ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,1253.16,12,31,2016,42735,98,779,1507,0.62,Canvas ,1,Canvas ,"Abstract, Fine Art, Abstract Expressionism ",3,Abstract
48,https://www.saatchiart.com/art/Painting-Haze-I-IV-Abstract-N-1795-1798/91068/3444661/view,Haze I - IV [Abstract N�1795 - 1798] Painting by Koen Lybaert,Koen Lybaert,18.1,59.8,Belgium,Europe,499,33,0.066,1995,Nature ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,1082.38,12,31,2016,42735,98,779,1507,0.62,Paper ,1,Paper ,"Abstract, Fine Art, Abstract Expressionism ",3,Abstract
49,https://www.saatchiart.com/art/Painting-Katabatic-wind-II-Abstract-N-1806/91068/3461467/view,Katabatic wind II [Abstract N� 1806] Painting by Koen Lybaert,Koen Lybaert,19.7,15.7,Belgium,Europe,229,6,0.026,595,Nature ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,309.29,12,31,2016,42735,98,779,1507,0.62,Canvas ,1,Canvas ,"Abstract, Fine Art, Abstract Expressionism ",3,Abstract
50,https://www.saatchiart.com/art/Painting-The-story-of-the-flying-lemons-1/20336/3507092/view,The story of the flying lemons #1 Painting by Per Anders,Per Anders,47.2,31.5,Den12k,Europe,164,7,0.043,1390,Abstract ,"Acrylic, Oil, Oilstick ",3,Acrylic,Sat Dec 31 19:00:00 EST 2016,1486.8,12,31,2016,42735,98,106,252,0.1,Cardboard ,1,Cardboard ,"Abstract, Abstract Expressionism, Expressionism, Fine Art, Modern ",5,Abstract
51,https://www.saatchiart.com/art/Painting-IL-Y-A-TRES-LONGTEMPS/95582/3361572/view,IL Y A TRES LONGTEMPS... Painting by Robert Gheyssens,Robert Gheyssens,44.1,35,France,Europe,197,11,0.056,3150,Landscape ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,1543.5,12,31,2016,42735,98,125,299,0.12,Canvas ,1,Canvas ,"Abstract Expressionism, Abstract, Fine Art, Modern ",4,Abstract Expressionism
52,https://www.saatchiart.com/art/Painting-Vevey-4/939539/3364422/view,Vevey 4 Painting by Eric Baronsky,Eric Baronsky,12,12,France,Europe,219,5,0.023,495,Landscape ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,144,12,31,2016,42735,98,37,5,0,Canvas ,1,Canvas ,"Abstract, Abstract Expressionism, Impressionism, Fine Art ",4,Abstract
53,https://www.saatchiart.com/art/Painting-VUE-DU-CIEL/95582/3386863/view,VUE DU CIEL Painting by Robert Gheyssens,Robert Gheyssens,35,45.7,France,Europe,165,8,0.048,2850,Abstract ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,1599.5,12,31,2016,42735,98,125,299,0.12,Canvas ,1,Canvas ,"Abstract, Expressionism, Fine Art, Modern ",4,Abstract
54,https://www.saatchiart.com/art/Painting-The-fruit/716761/3474695/view,The fruit Painting by B A H M A N,B A H M A N,11,14,France,Europe,281,19,0.068,950,Portrait ,Watercolor ,1,Watercolor ,Sat Dec 31 19:00:00 EST 2016,154,12,31,2016,42735,98,159,597,0.25,Paper ,1,Paper ,"Fine Art, Figurative ",2,Fine Art
55,https://www.saatchiart.com/art/Painting-A-MOMENTARY-LAPSE-IN-THE-UNDERSTANDING-OF-THE-CONSEQUENCES-OF-GRAVITY/5316/3495192/view,A MOMENTARY LAPSE IN THE UNDERSTANDING OF THE CONSEQUENCES OF GRAVITY Painting by Chris Stevens,Chris Stevens,60,130,France,Europe,189,8,0.042,21750,People ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,7800,12,31,2016,42735,98,58,895,0.37,Canvas ,1,Canvas ,"Figurative, Fine Art, Modern, Realism, Portraiture ",5,Figurative
56,https://www.saatchiart.com/art/Painting-Little-Black-Painting/404357/3527856/view,Little Black Painting Painting by Leena Nousiainen,Leena Nousiainen,25.6,21.3,France,Europe,50,4,0.08,900,Floral ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,545.28,12,31,2016,42735,98,76,304,0.12,Canvas ,1,Canvas ,"Fine Art, Abstract, Figurative ",3,Fine Art
57,https://www.saatchiart.com/art/Painting-Gerberoy-France-village-of-painters-and-roses-The-old-timber-framed-house/733824/3489305/view,"Gerberoy France, village of painters and roses. The old timber framed house Painting by Gavin Banns",Gavin Banns,21,15,France,Europe,96,8,0.083,599,Home ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,315,12,31,2016,42735,98,5,8,0,Canvas ,1,Canvas ,"Realism, Fine Art ",2,Realism
58,https://www.saatchiart.com/art/Painting-laces/344486/3546917/view,laces Painting by Pascale Taurua,Pascale Taurua,45.7,31.9,France,Europe,71,6,0.085,1960,Fashion ,"Oil, Acrylic ",2,Oil,Sat Dec 31 19:00:00 EST 2016,1457.83,12,31,2016,42735,98,82,811,0.33,Canvas ,1,Canvas ,"Realism, Fine Art, Figurative ",3,Realism
59,https://www.saatchiart.com/art/Painting-Le-r-confort/959225/3451933/view,Le r�confort Painting by Suely Blot,Suely Blot,31.5,31.5,France,Europe,47,10,0.213,1610,Abstract ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,992.25,12,31,2016,42735,98,21,12,0,"Canvas, Soft (Yarn, Cotton, Fabric) ",4,Canvas,"Abstract, Abstract Expressionism, Art Deco, Modern, Fine Art ",5,Abstract
60,https://www.saatchiart.com/art/Painting-Portrait-XXL-black-white/847447/3538202/view,Portrait XXL black&white Painting by Anita Kaufmann,Anita Kaufmann,55.1,39.4,Germany,Europe,48,2,0.042,2190,Portrait ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,2170.94,12,31,2016,42735,98,40,11,0,Canvas ,1,Canvas ,"Fine Art, Figurative, Portraiture, Modern ",4,Fine Art
61,https://www.saatchiart.com/art/Painting-Silhouette/842559/3517830/view,Silhouette Painting by NATXA Expressive Cosmopolitan Art,NATXA Expressive Cosmopolitan Art,40,28,Germany,Europe,33,2,0.061,850,Women ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,1120,12,31,2016,42735,98,45,1,0,Canvas ,1,Canvas ,"Art Deco, Expressionism, Figurative, Fine Art, Illustration ",5,Art Deco
62,https://www.saatchiart.com/art/Painting-Couple/843869/3483517/view,Couple Painting by Rudolf Kosow,Rudolf Kosow,43.3,43.3,Germany,Europe,62,3,0.048,4610,Dogs ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,1874.89,12,31,2016,42735,98,65,113,0.05,Canvas ,1,Canvas ,"Figurative, Fine Art, Realism, Surrealism ",4,Figurative
63,https://www.saatchiart.com/art/Painting-Teenage/436778/3539129/view,Teenage Painting by J�nos Huszti,J�nos Huszti,48,36,Hungary,Europe,129,10,0.078,1230,Portrait ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,1728,12,31,2016,42735,98,378,1072,0.44,Canvas ,1,Canvas ,"Conceptual, Figurative, Fine Art, Modern, Portraiture ",5,Conceptual
64,https://www.saatchiart.com/art/Painting-Still-Smiling/436778/3362337/view,Still Smiling Painting by J�nos Huszti,J�nos Huszti,31.5,31.5,Hungary,Europe,603,29,0.048,830,Portrait ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,992.25,12,31,2016,42735,98,378,1072,0.44,Canvas ,1,Canvas ,"Conceptual, Figurative, Fine Art, Modern, Portraiture ",5,Conceptual
65,https://www.saatchiart.com/art/Painting-No-0021/917805/3536371/view,No.0021 Painting by Oliver Szax,Oliver Szax,31.5,31.5,Hungary,Europe,44,1,0.023,990,Abstract ,Acrylic ,1,Acrylic ,Sat Dec 31 19:00:00 EST 2016,992.25,12,31,2016,42735,98,18,14,0.01,"Canvas, Aluminium, Plastic ",3,Canvas,"Abstract, Cubism, Fine Art, Modern, Surrealism ",5,Abstract
66,https://www.saatchiart.com/art/Painting-T-shirt/436778/3446426/view,T-shirt Painting by J�nos Huszti,J�nos Huszti,59.1,43.3,Hungary,Europe,402,32,0.08,1510,People ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,2559.03,12,31,2016,42735,98,378,1072,0.44,Canvas ,1,Canvas ,"Conceptual, Figurative, Fine Art, Modern ",4,Conceptual
67,https://www.saatchiart.com/art/Painting-Watching-the-transition/688379/3505714/view,Watching the transition Painting by B�la Doh�rszky,B�la Doh�rszky,47.2,31.5,Hungary,Europe,70,4,0.057,6550,Women ,Oil ,1,Oil ,Sat Dec 31 19:00:00 EST 2016,1486.8,12,31,2016,42735,98,42,24,0.01,Canvas ,1,Canvas ,"Conceptual, Fine Art, Figurative, Modern, Realism ",5,Conceptual
68,https://www.saatchiart.com/art/Painting-Easy-Days/327735/3539932/view,Easy Days Painting by FINTAN WHELAN,FINTAN WHELAN,37.4,37.4,Ireland,Europe,89,5,0.056,1570,Abstract ,"Oil, Pigment, Varnish ",3,Oil,Sat Dec 31 19:00:00 EST 2016,1398.76,12,31,2016,42735,98,186,644,0.26,Canvas ,1,Canvas ,"Abstract, Fine Art ",2,Abstract
69,https://www.saatchiart.com/art/Painting-Stapelbirdies/439268/3493054/view,Stapelbirdies Painting by 12ieke Bekke,12ieke Bekke,35,35,Netherlands,Europe,50,5,0.1,1050,Animal ,"Acrylic, Oil ",2,Acrylic,Sat Dec 31 19:00:00 EST 2016,1225,12,31,2016,42735,98,58,60,0.02,Canvas ,1,Canvas ,"Fine Art, Figurative, Abstract Expressionism ",3,Fine Art
